Joshua Project People Group Data

ROG3,Ctry,PeopleID3,ROP3,PeopNameAcrossCountries,PeopNameInCountry,Population,JPScale,LeastReached,Frontier,ROL3,PrimaryLanguageName,BibleStatus,RLG3,PrimaryReligion,PercentAdherents,PctChristianRange,PercentEvangelical,PctEvangelicalRange,ROP1,PeopleID1,AffinityBloc,PeopleID2,ROP2,PeopleCluster,RegionCode,RegionName,ROG2,Continent,10_40Window,CountOfCountries,IndigenousCode,WorkersNeeded,Latitude,Longitude
RS,Russia,18274,113818,Turk,Turk,116000,1,Y,Y,tur,Turkish,5,6,Islam,0.000,0-0.1%,0.000,0-0.1%,A015,24,"Turkic Peoples",309,C0221,Turkish,9,"Europe, Eastern and Eurasia",ASI,Asia,N,38,N,2,45.038045580939,39.022423377936
RS,Russia,20631,115687,"Turk, Meskhetian","Turk, Meskhetian",70000,1,Y,Y,rus,Russian,5,6,Islam,0.004,0-0.1%,0.004,0-0.1%,A015,24,"Turkic Peoples",309,C0221,Turkish,9,"Europe, Eastern and Eurasia",ASI,Asia,N,9,N,1,47.263,39.884134
RS,Russia,15654,110306,Turkmen,Turkmen,41000,1,Y,N,tuk,Turkmen,5,6,Islam,2.000,0.1-2%,0.000,0-0.1%,A015,24,"Turkic Peoples",310,C0222,Turkmen,9,"Europe, Eastern and Eurasia",ASI,Asia,N,10,N,1,44.32723,46.527905
RS,Russia,15668,110333,Tuvan,Tuvan,294000,1,Y,N,tyv,Tuvan,5,2,Buddhism,1.500,0.1-2%,0.188,0.1-2%,A015,24,"Turkic Peoples",311,C0223,Ural-Siberian,9,"Europe, Eastern and Eurasia",ASI,Asia,N,3,Y,6,50.862219999753,95.268720000328
RS,Russia,19738,115817,Tuvans-Todzhans,Tuvans-Todzhan,1900,1,Y,Y,tyv,Tuvan,5,2,Buddhism,0.000,0-0.1%,0.000,0-0.1%,A015,24,"Turkic Peoples",311,C0223,Ural-Siberian,9,"Europe, Eastern and Eurasia",ASI,Asia,N,1,Y,1,50.871761204917,95.274887137131
RS,Russia,15700,110382,Ulchi,Ulchi,2500,1,Y,N,ulc,Ulch,0,4,"Ethnic Religions",4.000,2-5%,0.700,0.1-2%,A015,24,"Turkic Peoples",311,C0223,Ural-Siberian,9,"Europe, Eastern and Eurasia",ASI,Asia,N,1,Y,1,51.85209,140.29045
RS,Russia,14039,107469,"Uzbek, Northern","Uzbek, Northern",322000,1,Y,N,uzn,"Uzbek, Northern",5,6,Islam,0.750,0.1-2%,0.300,0.1-2%,A015,24,"Turkic Peoples",314,C0226,Uzbek,9,"Europe, Eastern and Eurasia",ASI,Asia,N,13,N,6,55.689375,37.53475
RS,Russia,18726,114361,Yakut,Yakut,477000,1,Y,N,sah,Yakut,4,4,"Ethnic Religions",3.000,2-5%,0.104,0.1-2%,A015,24,"Turkic Peoples",311,C0223,Ural-Siberian,9,"Europe, Eastern and Eurasia",ASI,Asia,N,2,Y,10,66.4306,131.78534
RS,Russia,20455,116305,Yazidi,Yazidi,26000,1,Y,Y,kmr,"Kurdish, Northern",5,4,"Ethnic Religions",0.000,0-0.1%,0.000,0-0.1%,A005,14,Persian-Median,208,C0114,Kurd,9,"Europe, Eastern and Eurasia",ASI,Asia,N,10,N,1,55.680951,37.671836
RS,Russia,16068,111116,Yukagir,Yukagir,1800,1,Y,N,rus,Russian,5,4,"Ethnic Religions",3.000,2-5%,0.600,0.1-2%,A015,24,"Turkic Peoples",311,C0223,Ural-Siberian,9,"Europe, Eastern and Eurasia",ASI,Asia,N,1,Y,1,65.70262,151.12498
RS,Russia,16072,111124,"Yupik, Naukan","Yupik, Naukan",500,1,Y,N,rus,Russian,5,4,"Ethnic Religions",5.000,2-5%,0.800,0.1-2%,A009,18,"North American Peoples",192,C0097,Inuit,9,"Europe, Eastern and Eurasia",ASI,Asia,N,1,Y,1,65.7211,-171.83172
RW,Rwanda,19007,114916,Deaf,Deaf,34000,1,Y,N,rsn,"Rwandan Sign Language",3,9,Unknown,1.000,0.1-2%,,Unknown,A017,26,Deaf,328,C0252,Deaf,7,"Africa, East and Southern",AFR,Africa,N,164,Y,1,-1.9750400031936,30.082955281661
RW,Rwanda,15145,109644,Swahili,Swahili,6700,1,Y,Y,swh,Swahili,5,6,Islam,0.000,0-0.1%,0.000,0-0.1%,A013,22,"Sub-Saharan Peoples",351,C0275,"Bantu, Swahili",7,"Africa, East and Southern",AFR,Africa,N,20,N,1,-2.0217709197921,30.093849329883
SC,"Saint Kitts and Nevis",19007,114916,Deaf,Deaf,,1,Y,Y,xxx,"Language unknown",0,9,Unknown,0.000,0-0.1%,0.000,0-0.1%,A017,26,Deaf,328,C0252,Deaf,12,"America, North and Caribbean",NAR,"North America",N,164,Y,,17.2987,-62.727905
ST,"Saint Lucia",19007,114916,Deaf,Deaf,,1,Y,Y,xxx,"Language unknown",0,9,Unknown,0.000,0-0.1%,0.000,0-0.1%,A017,26,Deaf,328,C0252,Deaf,12,"America, North and Caribbean",NAR,"North America",N,164,Y,,14.083911382904,-60.949752853212
WS,Samoa,19007,114916,Deaf,Deaf,600,1,Y,Y,xxx,"Language unknown",0,9,Unknown,0.000,0-0.1%,0.000,0-0.1%,A017,26,Deaf,328,C0252,Deaf,1,"Australia and Pacific",SOP,Oceania,N,164,Y,1,-13.838197643806,-171.78689573215
WS,Samoa,12322,104189,Japanese,Japanese,1500,1,Y,Y,jpn,Japanese,5,2,Buddhism,0.000,0-0.1%,0.000,0-0.1%,A002,11,"East Asian Peoples",194,C0099,Japanese,1,"Australia and Pacific",SOP,Oceania,N,38,N,1,-13.84,-171.79
SM,"San Marino",19007,114916,Deaf,Deaf,,1,Y,Y,xxx,"Language unknown",0,9,Unknown,0.000,0-0.1%,0.000,0-0.1%,A017,26,Deaf,328,C0252,Deaf,10,"Europe, Western",EUR,Europe,N,164,Y,,43.9424,12.4578
TP,"São Tomé and Príncipe",19007,114916,Deaf,Deaf,1000,1,Y,Y,xxx,"Language unknown",0,9,Unknown,0.000,0-0.1%,0.000,0-0.1%,A017,26,Deaf,328,C0252,Deaf,8,"Africa, West and Central",AFR,Africa,N,164,Y,1,0.337469,6.725065
SA,"Saudi Arabia",10379,100226,"Algerian, Arabic-speaking","Algerian, Arabic-speaking",8900,1,Y,Y,arq,"Arabic, Algerian",4,6,Islam,0.000,0-0.1%,0.000,0-0.1%,A001,10,"Arab World",115,C0017,"Arab, Maghreb",6,"Africa, North and Middle East",ASI,Asia,Y,18,N,1,24.683,46.816
SA,"Saudi Arabia",10376,100427,"Arab, Arabic Gulf Spoken","Arab, Arabic Gulf Spoken",909000,1,Y,N,afb,"Arabic, Gulf",3,6,Islam,0.200,0.1-2%,0.100,0-0.1%,A001,10,"Arab World",111,C0013,"Arab, Arabian",6,"Africa, North and Middle East",ASI,Asia,Y,12,Y,18,21.7353,55.18249
SA,"Saudi Arabia",10572,100772,"Arab, Bahraini","Arab, Bahraini",15000,1,Y,N,abv,"Arabic, Baharna",2,6,Islam,3.000,2-5%,1.000,0.1-2%,A001,10,"Arab World",111,C0013,"Arab, Arabian",6,"Africa, North and Middle East",ASI,Asia,Y,3,N,1,24.77,46.684
SA,"Saudi Arabia",10758,101193,Bedouin,"Arab, Bedouin",1111000,1,Y,Y,ars,"Arabic, Najdi",3,6,Islam,0.090,0-0.1%,0.080,0-0.1%,A001,10,"Arab World",136,C0040,"Bedouin, Arabian",6,"Africa, North and Middle East",ASI,Asia,Y,3,Y,22,24.693587117252,46.661276396289
SA,"Saudi Arabia",13819,106804,"Arab, Moroccan","Arab, Moroccan",45000,1,Y,Y,ary,"Arabic, Moroccan",4,6,Islam,0.090,0-0.1%,0.080,0-0.1%,A001,10,"Arab World",115,C0017,"Arab, Maghreb",6,"Africa, North and Middle East",ASI,Asia,Y,25,N,1,24.689,46.701
SA,"Saudi Arabia",14715,108627,"Arab, Northern Yemeni","Arab, Northern Yemeni",249000,1,Y,Y,ayn,"Arabic, Sanaani",2,6,Islam,0.000,0-0.1%,0.000,0-0.1%,A001,10,"Arab World",118,C0020,"Arab, Yemeni",6,"Africa, North and Middle East",ASI,Asia,Y,4,N,5,18.216971,42.502291
SA,"Saudi Arabia",10378,100431,"Arab, Omani","Arab, Omani",125000,1,Y,N,acx,"Arabic, Omani",2,6,Islam,0.300,0.1-2%,0.100,0-0.1%,A001,10,"Arab World",111,C0013,"Arab, Arabian",6,"Africa, North and Middle East",ASI,Asia,Y,8,N,3,24.136073455326,47.292662892778
SA,"Saudi Arabia",14784,108748,"Arab, Saudi - Hijazi","Arab, Saudi - Hijazi",9774000,1,Y,Y,acw,"Arabic, Hijazi",3,6,Islam,0.090,0-0.1%,0.080,0-0.1%,A001,10,"Arab World",111,C0013,"Arab, Arabian",6,"Africa, North and Middle East",ASI,Asia,Y,6,Y,195,21.419901533329,39.799692412675
SA,"Saudi Arabia",10759,101196,"Arab, Saudi - Najdi","Arab, Saudi - Najdi",10857000,1,Y,Y,ars,"Arabic, Najdi",3,6,Islam,0.090,0-0.1%,0.080,0-0.1%,A001,10,"Arab World",111,C0013,"Arab, Arabian",6,"Africa, North and Middle East",ASI,Asia,Y,9,Y,217,24.558486049192,46.880773131275
SA,"Saudi Arabia",15104,109571,"Arab, Sudanese","Arab, Sudanese",154000,1,Y,N,apd,"Arabic, Sudanese",4,6,Islam,1.400,0.1-2%,0.129,0.1-2%,A001,10,"Arab World",117,C0019,"Arab, Sudan",6,"Africa, North and Middle East",ASI,Asia,Y,24,N,3,21.597063996007,39.213491891937
SA,"Saudi Arabia",15152,109662,"Arab, Syrian","Arab, Syrian",242000,1,Y,N,apc,"Arabic, Levantine",4,6,Islam,4.000,2-5%,0.100,0-0.1%,A001,10,"Arab World",113,C0015,"Arab, Levant",6,"Africa, North and Middle East",ASI,Asia,Y,31,N,5,24.952761999367,47.06394299957
SA,"Saudi Arabia",15484,110053,"Arab, Tihami","Arab, Tihami",178000,1,Y,Y,acq,"Arabic, Ta'izzi-Adeni",3,6,Islam,0.000,0-0.1%,0.000,0-0.1%,A001,10,"Arab World",118,C0020,"Arab, Yemeni",6,"Africa, North and Middle East",ASI,Asia,Y,2,Y,4,16.997694000078,42.823617000024
SA,"Saudi Arabia",15641,110285,"Arab, Tunisian","Arab, Tunisian",23000,1,Y,Y,aeb,"Arabic, Tunisian",4,6,Islam,0.000,0-0.1%,0.000,0-0.1%,A001,10,"Arab World",115,C0017,"Arab, Maghreb",6,"Africa, North and Middle East",ASI,Asia,Y,13,N,1,24.652,46.727
SA,"Saudi Arabia",15198,109729,"Arab, Yemeni","Arab, Yemeni",178000,1,Y,Y,acq,"Arabic, Ta'izzi-Adeni",3,6,Islam,0.100,0-0.1%,0.000,0-0.1%,A001,10,"Arab World",118,C0020,"Arab, Yemeni",6,"Africa, North and Middle East",ASI,Asia,Y,16,N,4,22.435948999747,46.185899000339
SA,"Saudi Arabia",15034,109469,"Baloch, Southern","Baloch, Southern",16000,1,Y,Y,bcc,"Balochi, Southern",4,6,Islam,0.000,0-0.1%,0.000,0-0.1%,A012,21,"South Asian Peoples",455,A012,Baloch,6,"Africa, North and Middle East",ASI,Asia,Y,6,N,1,24.652793006792,46.686346264568
SA,"Saudi Arabia",11029,101776,Burmese,Burmese,151000,1,Y,N,mya,Burmese,5,2,Buddhism,0.300,0.1-2%,0.100,0-0.1%,A014,23,"Tibetan-Himalayan Peoples",154,C0058,Burmese,6,"Africa, North and Middle East",ASI,Asia,Y,17,N,3,24.818,46.623
SA,"Saudi Arabia",19007,114916,Deaf,Deaf,100000,1,Y,Y,sdl,"Saudi Arabian Sign Language",2,9,Unknown,0.000,0-0.1%,0.000,0-0.1%,A017,26,Deaf,328,C0252,Deaf,6,"Africa, North and Middle East",ASI,Asia,Y,164,Y,2,23.61401,46.47139
SA,"Saudi Arabia",21997,119018,Faifi,Faifi,45000,1,Y,Y,fif,Faifi,1,6,Islam,0.000,0-0.1%,0.000,0-0.1%,A004,13,"Horn of Africa Peoples",164,C0068,Ethio-Semitic,6,"Africa, North and Middle East",ASI,Asia,Y,1,Y,1,17.24,43.09
SA,"Saudi Arabia",12106,103789,Hindi,Hindi,157000,1,Y,N,hin,Hindi,5,5,Hinduism,1.000,0.1-2%,0.800,0.1-2%,A012,21,"South Asian Peoples",468,A012,"South Asia - other",6,"Africa, North and Middle East",ASI,Asia,Y,16,N,3,24.694158,46.749517
SA,"Saudi Arabia",12140,103896,"Hui, Muslim Chinese",Hui,32000,1,Y,Y,cmn,"Chinese, Mandarin",5,6,Islam,0.000,0-0.1%,0.000,0-0.1%,A002,11,"East Asian Peoples",162,C0066,"Chinese Muslim",6,"Africa, North and Middle East",ASI,Asia,Y,8,N,1,24.630084,46.770154
SA,"Saudi Arabia",17571,112998,"Jat (Muslim traditions)","Jat (Muslim traditions)",193000,1,Y,Y,skr,Saraiki,4,6,Islam,0.000,0-0.1%,0.000,0-0.1%,A012,21,"South Asian Peoples",458,A012,"South Asia Muslim - Jat",6,"Africa, North and Middle East",ASI,Asia,Y,5,N,4,24.866,46.647
SA,"Saudi Arabia",17000,112316,Javanese,Javanese,28000,1,Y,N,jav,Javanese,5,6,Islam,2.800,2-5%,1.500,0.1-2%,A008,17,"Malay Peoples",196,C0101,Java,6,"Africa, North and Middle East",ASI,Asia,Y,7,N,1,24.594506,46.711298
SA,"Saudi Arabia",11675,102815,Kabardian,Kabardian,25000,1,Y,N,kbd,Kabardian,4,6,Islam,1.500,0.1-2%,0.180,0.1-2%,A003,12,"Eurasian Peoples",157,C0061,Caucasus,6,"Africa, North and Middle East",ASI,Asia,Y,7,N,1,24.745493973068,46.771322149797
SA,"Saudi Arabia",13220,106046,Mahra,"Mahra, South Arabic",21000,1,Y,Y,gdq,Mehri,3,6,Islam,0.000,0-0.1%,0.000,0-0.1%,A001,10,"Arab World",111,C0013,"Arab, Arabian",6,"Africa, North and Middle East",ASI,Asia,Y,5,N,1,17.488214480114,47.108335090692
SA,"Saudi Arabia",13437,106144,Malay,Malay,16000,1,Y,N,zlm,Malay,5,6,Islam,0.800,0.1-2%,0.200,0.1-2%,A008,17,"Malay Peoples",215,C0123,Malay,6,"Africa, North and Middle East",ASI,Asia,Y,22,N,1,24.551401325011,46.697933885241
SA,"Saudi Arabia",22638,106414,"Moor, general","Moor, general",17000,1,Y,Y,mey,Hassaniyya,4,6,Islam,0.000,0-0.1%,0.000,0-0.1%,A001,10,"Arab World",112,C0014,"Arab, Hassaniya",6,"Africa, North and Middle East",ASI,Asia,Y,10,N,1,24.797,46.778
SA,"Saudi Arabia",13317,107204,"Nepali, general","Nepali, general",274000,1,Y,N,npi,Nepali,5,5,Hinduism,2.000,0.1-2%,2.000,0.1-2%,A012,21,"South Asian Peoples",442,A012,"South Asia Hindu - other",6,"Africa, North and Middle East",ASI,Asia,Y,26,N,5,24.725,46.762
SA,"Saudi Arabia",14256,107909,"Pashtun, Northern","Pashtun, Northern",181000,1,Y,Y,pbu,"Pashto, Northern",5,6,Islam,0.000,0-0.1%,0.000,0-0.1%,A012,21,"South Asian Peoples",463,A012,"South Asia Muslim - Pashtun",6,"Africa, North and Middle East",ASI,Asia,Y,16,N,4,24.65,46.714
SA,"Saudi Arabia",14371,107987,Persian,Persian,219000,1,Y,N,pes,"Persian, Iranian",5,6,Islam,0.500,0.1-2%,0.200,0.1-2%,A005,14,Persian-Median,268,C0179,Persian,6,"Africa, North and Middle East",ASI,Asia,Y,39,N,4,24.664856,46.68937
SA,"Saudi Arabia",14483,108182,Punjabi,Punjabi,321000,1,Y,N,pan,"Punjabi, Eastern",5,6,Islam,1.000,0.1-2%,0.000,0-0.1%,A012,21,"South Asian Peoples",462,A012,"South Asia Muslim - other",6,"Africa, North and Middle East",ASI,Asia,Y,21,N,6,24.636329,46.69711
SA,"Saudi Arabia",15382,110802,"Punjabi, Western","Punjabi, Western",501000,1,Y,Y,pnb,"Punjabi, Western",4,6,Islam,0.000,0-0.1%,0.000,0-0.1%,A012,21,"South Asian Peoples",462,A012,"South Asia Muslim - other",6,"Africa, North and Middle East",ASI,Asia,Y,16,N,10,24.74,46.767
SA,"Saudi Arabia",11359,102170,Rohingya,Rohingya,481000,1,Y,Y,rhg,Rohingya,4,6,Islam,0.000,0-0.1%,0.000,0-0.1%,A012,21,"South Asian Peoples",462,A012,"South Asia Muslim - other",6,"Africa, North and Middle East",ASI,Asia,Y,7,N,10,24.744899,46.793406
SA,"Saudi Arabia",14884,108895,"Shahari, Jibbali","Shahari, Jibbali",38000,1,Y,Y,shv,Shehri,1,6,Islam,0.000,0-0.1%,0.000,0-0.1%,A001,10,"Arab World",111,C0013,"Arab, Arabian",6,"Africa, North and Middle East",ASI,Asia,Y,2,N,1,24.528083,46.875295
SA,"Saudi Arabia",14192,109027,Sindhi,Sindhi,231000,1,Y,Y,snd,Sindhi,5,6,Islam,0.000,0-0.1%,0.000,0-0.1%,A012,21,"South Asian Peoples",468,A012,"South Asia - other",6,"Africa, North and Middle East",ASI,Asia,Y,10,N,5,24.818,46.654
SA,"Saudi Arabia",14196,109305,Sinhalese,Sinhalese,78000,1,Y,N,sin,Sinhala,5,2,Buddhism,3.000,2-5%,2.000,0.1-2%,A012,21,"South Asian Peoples",402,A012,"South Asia Buddhist",6,"Africa, North and Middle East",ASI,Asia,Y,20,N,2,24.686,46.646
SA,"Saudi Arabia",14983,109392,Somali,Somali,66000,1,Y,N,som,Somali,5,6,Islam,0.330,0.1-2%,0.000,0-0.1%,A004,13,"Horn of Africa Peoples",287,C0198,Somali,6,"Africa, North and Middle East",ASI,Asia,Y,27,N,1,17.15672074067,42.694572745436
SA,"Saudi Arabia",10790,101254,"South Asian, Bengali-speaking","South Asian, Bengali-speaking",2110000,1,Y,N,ben,Bengali,5,6,Islam,0.400,0.1-2%,0.066,0-0.1%,A012,21,"South Asian Peoples",462,A012,"South Asia Muslim - other",6,"Africa, North and Middle East",ASI,Asia,Y,20,N,42,24.632514669716,46.735593653324
SA,"Saudi Arabia",15324,109930,"South Asian, Telugu-speaking","South Asian, Telugu-speaking",330000,1,Y,N,tel,Telugu,5,5,Hinduism,3.000,2-5%,0.600,0.1-2%,A012,21,"South Asian Peoples",468,A012,"South Asia - other",6,"Africa, North and Middle East",ASI,Asia,Y,13,N,7,24.798082,46.744651
SA,"Saudi Arabia",15145,109644,Swahili,Swahili,373000,1,Y,Y,swh,Swahili,5,6,Islam,0.000,0-0.1%,0.000,0-0.1%,A013,22,"Sub-Saharan Peoples",351,C0275,"Bantu, Swahili",6,"Africa, North and Middle East",ASI,Asia,Y,20,N,7,24.756800513333,46.682532628278
SA,"Saudi Arabia",11277,101940,Thai,Thai,5800,1,Y,Y,tha,Thai,5,2,Buddhism,0.000,0-0.1%,0.000,0-0.1%,A011,20,"Southeast Asian Peoples",303,C0215,Thai,6,"Africa, North and Middle East",ASI,Asia,Y,27,N,1,24.62,46.74
SA,"Saudi Arabia",18274,113818,Turk,Turk,31000,1,Y,Y,tur,Turkish,5,6,Islam,0.000,0-0.1%,0.000,0-0.1%,A015,24,"Turkic Peoples",309,C0221,Turkish,6,"Africa, North and Middle East",ASI,Asia,Y,38,N,1,24.727146906704,46.828294618702
SA,"Saudi Arabia",15727,110423,Urdu,Urdu,1189000,1,Y,Y,urd,Urdu,5,6,Islam,0.000,0-0.1%,0.000,0-0.1%,A012,21,"South Asian Peoples",468,A012,"South Asia - other",6,"Africa, North and Middle East",ASI,Asia,Y,24,N,24,24.470997421294,46.278067030169
SA,"Saudi Arabia",15755,110469,Uyghur,Uyghur,8200,1,Y,Y,uig,Uyghur,5,6,Islam,0.000,0-0.1%,0.000,0-0.1%,A015,24,"Turkic Peoples",313,C0225,Uyghur,6,"Africa, North and Middle East",ASI,Asia,Y,10,N,1,24.7184561912,46.692140074905
SG,Senegal,14638,108511,"Arab, Saharan","Arab, Saharan",51000,1,Y,N,mey,Hassaniyya,4,6,Islam,0.500,0.1-2%,0.100,0-0.1%,A001,10,"Arab World",112,C0014,"Arab, Hassaniya",8,"Africa, West and Central",AFR,Africa,Y,2,N,1,14.916352864431,-15.53985027985
SG,Senegal,10550,100724,Badyara,Badyara,3100,1,Y,N,pbp,Badyara,2,6,Islam,1.000,0.1-2%,0.200,0.1-2%,A013,22,"Sub-Saharan Peoples",122,C0024,Atlantic,8,"Africa, West and Central",AFR,Africa,Y,3,Y,1,12.69432,-13.29661
SG,Senegal,11819,103209,"Balanta, Ganja","Balanta, Ganja",142000,1,Y,N,bjt,Balanta-Ganja,3,4,"Ethnic Religions",5.000,2-5%,0.600,0.1-2%,A013,22,"Sub-Saharan Peoples",122,C0024,Atlantic,8,"Africa, West and Central",AFR,Africa,Y,2,Y,3,12.53466,-15.69159
SG,Senegal,10617,100925,Bambara,Bambara,104000,1,Y,N,bam,Bamanankan,5,6,Islam,3.000,2-5%,0.500,0.1-2%,A013,22,"Sub-Saharan Peoples",218,C0126,Manding,8,"Africa, West and Central",AFR,Africa,Y,10,N,2,12.99219,-11.7255
SG,Senegal,11621,102734,"Berber, Zenaga","Berber, Zenaga",600,1,Y,Y,zen,Zenaga,0,6,Islam,0.000,0-0.1%,0.000,0-0.1%,A001,10,"Arab World",141,C0045,Berber-Saharan,8,"Africa, West and Central",AFR,Africa,Y,2,N,1,15.622950079383,-16.224607659816
SG,Senegal,10755,101190,Budik,Budik,6400,1,Y,N,tnr,Menik,4,4,"Ethnic Religions",1.000,0.1-2%,0.300,0.1-2%,A013,22,"Sub-Saharan Peoples",226,C0134,Mande,8,"Africa, West and Central",AFR,Africa,Y,1,Y,1,12.75241,-12.48465
SG,Senegal,19007,114916,Deaf,Deaf,81000,1,Y,N,xxx,"Language unknown",0,9,Unknown,1.000,0.1-2%,,Unknown,A017,26,Deaf,328,C0252,Deaf,8,"Africa, West and Central",AFR,Africa,Y,164,Y,2,14.67631873662,-17.442055110355
SG,Senegal,11772,103076,"Fulani, Fulakunda","Fulani, Fulakunda",2092000,1,Y,N,fuc,Pulaar,4,6,Islam,0.800,0.1-2%,0.013,0-0.1%,A013,22,"Sub-Saharan Peoples",173,C0077,"Fulani / Fulbe",8,"Africa, West and Central",AFR,Africa,Y,1,Y,42,12.896351414886,-14.938985792161
SG,Senegal,11770,103074,"Fulani, Toukaleur","Fulani, Toukaleur",771000,1,Y,Y,fuc,Pulaar,4,6,Islam,0.050,0-0.1%,0.011,0-0.1%,A013,22,"Sub-Saharan Peoples",173,C0077,"Fulani / Fulbe",8,"Africa, West and Central",AFR,Africa,Y,1,Y,15,14.857291294957,-15.874769435061
SG,Senegal,11769,103072,"Fulbe Futa","Fulbe Futa",249000,1,Y,Y,fuf,Pular,4,6,Islam,0.050,0-0.1%,0.010,0-0.1%,A013,22,"Sub-Saharan Peoples",173,C0077,"Fulani / Fulbe",8,"Africa, West and Central",AFR,Africa,Y,7,Y,5,16.08459,-14.38535
SG,Senegal,15622,110257,"Fuuta Torro","Fuuta Torro",1651000,1,Y,Y,fuc,Pulaar,4,6,Islam,0.033,0-0.1%,0.033,0-0.1%,A013,22,"Sub-Saharan Peoples",173,C0077,"Fulani / Fulbe",8,"Africa, West and Central",AFR,Africa,Y,7,Y,33,13.65338,-14.05428
SG,Senegal,12311,104152,Jahanka,Jahanka,68000,1,Y,Y,jad,Jahanka,2,6,Islam,0.000,0-0.1%,0.000,0-0.1%,A013,22,"Sub-Saharan Peoples",218,C0126,Manding,8,"Africa, West and Central",AFR,Africa,Y,5,Y,1,12.429054832215,-11.988544346045
SG,Senegal,11194,103009,Jola-Felupe,Jola-Felupe,3600,1,Y,N,eja,Jola-Felupe,3,6,Islam,2.000,0.1-2%,0.400,0.1-2%,A013,22,"Sub-Saharan Peoples",123,C0025,Atlantic-Jola,8,"Africa, West and Central",AFR,Africa,Y,2,Y,1,12.37784,-16.51306
SG,Senegal,12011,103598,Jola-Gusilay,Jola-Gusilay,27000,1,Y,N,gsl,Gusilay,3,6,Islam,1.000,0.1-2%,0.025,0-0.1%,A013,22,"Sub-Saharan Peoples",123,C0025,Atlantic-Jola,8,"Africa, West and Central",AFR,Africa,Y,1,Y,1,12.77748,-16.50405
SG,Senegal,12084,103755,Jola-Her,Jola-Her,22000,1,Y,N,hhr,Kerak,2,6,Islam,4.000,2-5%,0.039,0-0.1%,A013,22,"Sub-Saharan Peoples",123,C0025,Atlantic-Jola,8,"Africa, West and Central",AFR,Africa,Y,1,Y,1,12.35986,-16.690327
SG,Senegal,12150,103909,Jola-Hulon,Jola-Hulon,2300,1,Y,N,bqj,Bandial,4,6,Islam,3.000,2-5%,0.200,0.1-2%,A013,22,"Sub-Saharan Peoples",123,C0025,Atlantic-Jola,8,"Africa, West and Central",AFR,Africa,Y,1,Y,1,12.5258,-16.4245
SG,Senegal,13750,106688,Jola-Mlomp,Jola-Mlomp,9200,1,Y,N,mlo,Mlomp,1,6,Islam,3.000,2-5%,0.039,0-0.1%,A013,22,"Sub-Saharan Peoples",123,C0025,Atlantic-Jola,8,"Africa, West and Central",AFR,Africa,Y,1,Y,1,12.83311,-16.53706
SG,Senegal,12655,104921,Khasonke,Khasonke,15000,1,Y,N,kao,Xaasongaxango,5,6,Islam,0.500,0.1-2%,0.100,0-0.1%,A013,22,"Sub-Saharan Peoples",218,C0126,Manding,8,"Africa, West and Central",AFR,Africa,Y,3,N,1,14.69557,-12.2457
SG,Senegal,13491,106233,Mandinka,Mandinka,1080000,1,Y,N,mnk,Mandinka,5,6,Islam,0.700,0.1-2%,0.050,0-0.1%,A013,22,"Sub-Saharan Peoples",218,C0126,Manding,8,"Africa, West and Central",AFR,Africa,Y,6,Y,22,12.81005,-15.56245
SG,Senegal,13511,106265,"Maninka, Eastern","Maninka, Eastern",53000,1,Y,N,emk,"Maninkakan, Eastern",4,6,Islam,0.300,0.1-2%,0.100,0-0.1%,A013,22,"Sub-Saharan Peoples",218,C0126,Manding,8,"Africa, West and Central",AFR,Africa,Y,9,N,1,13.40021,-12.65594
SG,Senegal,13510,106266,"Maninka, Western","Maninka, Western",1684000,1,Y,N,mlq,"Maninkakan, Western",3,6,Islam,0.500,0.1-2%,0.134,0.1-2%,A013,22,"Sub-Saharan Peoples",218,C0126,Manding,8,"Africa, West and Central",AFR,Africa,Y,6,Y,34,13.29013,-12.5397
SG,Senegal,13592,106417,"Moor, Beidane (White)","Moor, Beidane (White)",88000,1,Y,Y,mey,Hassaniyya,4,6,Islam,0.000,0-0.1%,0.000,0-0.1%,A001,10,"Arab World",112,C0014,"Arab, Hassaniya",8,"Africa, West and Central",AFR,Africa,Y,3,N,2,14.908005614276,-15.542598599172
SG,Senegal,12065,103715,"Moor, Haratine (Black)","Moor, Haratine (Black)",104000,1,Y,Y,mey,Hassaniyya,4,6,Islam,0.000,0-0.1%,0.000,0-0.1%,A001,10,"Arab World",112,C0014,"Arab, Hassaniya",8,"Africa, West and Central",AFR,Africa,Y,3,Y,2,14.89,-15.48
SG,Senegal,14996,109413,Soninke,Soninke,417000,1,Y,N,snk,Soninke,3,6,Islam,2.000,0.1-2%,0.050,0-0.1%,A013,22,"Sub-Saharan Peoples",289,C0200,Soninke,8,"Africa, West and Central",AFR,Africa,Y,11,Y,8,14.67379,-12.56653
SG,Senegal,15141,109634,Susu,Susu,55000,1,Y,Y,sus,Susu,5,6,Islam,0.010,0-0.1%,0.000,0-0.1%,A013,22,"Sub-Saharan Peoples",294,C0205,Susu,8,"Africa, West and Central",AFR,Africa,Y,5,N,1,12.57053854172,-16.276215450583
SG,Senegal,15414,110856,Wolof,Wolof,6250000,1,Y,Y,wol,Wolof,4,6,Islam,0.010,0-0.1%,0.000,0-0.1%,A013,22,"Sub-Saharan Peoples",124,C0026,Atlantic-Wolof,8,"Africa, West and Central",AFR,Africa,Y,15,Y,125,14.725861007679,-17.472961722605
